submission_id,age,assumption,comments,correct_answer,education,experiment_duration,experiment_end_time,experiment_start_time,gender,inference_type,itemOrder,item_id,languages,llm_id,lower_bound,p1,p2,responseTime,trialNr,trial_type,upper_bound
1540,NA,NA,NA,NA,NA,208663,1751369183440,1751368974777,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,NA,NA,2301,NA,NA,NA
1540,NA,relevance_1,NA,main,NA,208663,1751369183440,1751368974777,NA,too_much,"p2,p1,upper_bound,lower_bound",18,NA,NA,22,13,12,67915,1,main,64
1540,NA,manner_1,NA,main,NA,208663,1751369183440,1751368974777,NA,irrelevant,"p1,upper_bound,lower_bound,p2",9,NA,NA,33,84,60,31009,2,main,83
1540,NA,no_violation,NA,main,NA,208663,1751369183440,1751368974777,NA,too_little,"lower_bound,p1,upper_bound,p2",6,NA,NA,62,62,7,25609,3,main,63
1540,NA,quality_1,NA,main,NA,208663,1751369183440,1751368974777,NA,baseline,"p2,lower_bound,upper_bound,p1",21,NA,NA,20,50,21,25414,4,main,79
1540,NA,manner_2,NA,0,NA,208663,1751369183440,1751368974777,NA,baseline,"lower_bound,p2,p1,upper_bound",22,NA,NA,22,82,81,12395,5,filler,70
1540,NA,manner_2,NA,main,NA,208663,1751369183440,1751368974777,NA,marked,"lower_bound,p1,upper_bound,p2",23,NA,NA,18,5,7,25625,6,main,92
1540,55,NA,NA,NA,Graduated College,208663,1751369183440,1751368974777,male,NA,NA,NA,NA,NA,NA,NA,NA,12999,NA,NA,NA
1507,NA,NA,NA,NA,NA,187860,1751368817924,1751368630064,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,19,NA,NA,8951,NA,NA,NA
1507,NA,manner_4,NA,main,NA,187860,1751368817924,1751368630064,NA,too_little,"p1,p2,upper_bound,lower_bound",11,NA,NA,30,74,74,32552,1,main,73
1507,NA,manner_1,NA,main,NA,187860,1751368817924,1751368630064,NA,too_much,"p2,upper_bound,lower_bound,p1",1,NA,NA,69,68,39,38824,2,main,39
1507,NA,quality_2,NA,main,NA,187860,1751368817924,1751368630064,NA,irrelevant,"p1,p2,lower_bound,upper_bound",6,NA,NA,57,30,66,32601,3,main,71
1507,NA,manner_2,NA,0,NA,187860,1751368817924,1751368630064,NA,baseline,"p1,lower_bound,upper_bound,p2",22,NA,NA,9,74,39,23350,4,filler,90
1507,NA,relevance_1,NA,main,NA,187860,1751368817924,1751368630064,NA,baseline,"p1,upper_bound,lower_bound,p2",24,NA,NA,0,64,89,17740,5,main,99
1507,NA,quantity_1,NA,main,NA,187860,1751368817924,1751368630064,NA,marked,"lower_bound,p2,p1,upper_bound",8,NA,NA,90,78,79,21227,6,main,19
1507,25,NA,NA,NA,Graduated College,187860,1751368817924,1751368630064,male,NA,NA,NA,NA,NA,NA,NA,NA,10408,NA,NA,NA
1518,NA,NA,NA,NA,NA,465972,1751368867028,1751368401056,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,94,87,94,75098,NA,NA,91
1518,NA,manner_1,NA,0,NA,465972,1751368867028,1751368401056,NA,too_little,"p1,p2,lower_bound,upper_bound",13,NA,NA,0,0,0,43479,1,filler,0
1518,NA,manner_2,NA,main,NA,465972,1751368867028,1751368401056,NA,baseline,"upper_bound,p1,p2,lower_bound",2,NA,NA,58,63,59,46678,2,main,62
1518,NA,no_violation,NA,main,NA,465972,1751368867028,1751368401056,NA,too_little,"p2,p1,lower_bound,upper_bound",6,NA,NA,23,22,21,41435,3,main,19
1518,NA,quantity_2,NA,main,NA,465972,1751368867028,1751368401056,NA,irrelevant,"p2,lower_bound,p1,upper_bound",9,NA,NA,70,17,21,49595,4,main,18
1518,NA,quality_2,NA,main,NA,465972,1751368867028,1751368401056,NA,too_much,"lower_bound,upper_bound,p2,p1",3,NA,NA,83,82,82,69826,5,main,73
1518,NA,manner_1,NA,main,NA,465972,1751368867028,1751368401056,NA,marked,"upper_bound,p2,lower_bound,p1",10,NA,NA,12,19,20,83012,6,main,20
1518,42,NA,No comments,NA,Graduated College,465972,1751368867028,1751368401056,male,NA,NA,NA,NA,No,NA,NA,NA,40225,NA,NA,NA
1520,NA,NA,NA,NA,NA,500376,1751368900481,1751368400105,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,NA,76,53691,NA,NA,86
1520,NA,manner_4,NA,main,NA,500376,1751368900481,1751368400105,NA,too_much,"p1,upper_bound,lower_bound,p2",19,NA,NA,20,36,10,67416,1,main,6
1520,NA,manner_2,NA,100,NA,500376,1751368900481,1751368400105,NA,baseline,"upper_bound,p1,p2,lower_bound",22,NA,NA,15,20,11,37693,2,filler,68
1520,NA,quality_1,NA,main,NA,500376,1751368900481,1751368400105,NA,marked,"p2,upper_bound,lower_bound,p1",15,NA,NA,6,85,82,61263,3,main,70
1520,NA,manner_2,NA,main,NA,500376,1751368900481,1751368400105,NA,too_little,"p2,lower_bound,p1,upper_bound",24,NA,NA,25,4,75,48423,4,main,92
1520,NA,quality_2,NA,main,NA,500376,1751368900481,1751368400105,NA,irrelevant,"upper_bound,lower_bound,p1,p2",6,NA,NA,37,4,81,56003,5,main,94
1520,NA,quantity_2,NA,main,NA,500376,1751368900481,1751368400105,NA,baseline,"upper_bound,lower_bound,p2,p1",23,NA,NA,6,91,93,44157,6,main,80
1520,39,NA,NA,NA,Graduated High-school,500376,1751368900481,1751368400105,male,NA,NA,NA,NA,I would imagine that a machine would take the most literal interpretation.,NA,NA,NA,87953,NA,NA,NA
1531,NA,NA,NA,NA,NA,518678,1751369025965,1751368507287,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,91,99,94,49317,NA,NA,98
1531,NA,manner_4,NA,main,NA,518678,1751369025965,1751368507287,NA,baseline,"p2,p1,upper_bound,lower_bound",3,NA,NA,90,92,78,25120,1,main,72
1531,NA,quality_2,NA,main,NA,518678,1751369025965,1751368507287,NA,too_little,"lower_bound,p1,p2,upper_bound",2,NA,NA,81,89,85,99521,2,main,80
1531,NA,manner_2,NA,main,NA,518678,1751369025965,1751368507287,NA,too_much,"p1,lower_bound,upper_bound,p2",12,NA,NA,87,74,90,21682,3,main,70
1531,NA,quantity_1,NA,main,NA,518678,1751369025965,1751368507287,NA,irrelevant,"p2,p1,lower_bound,upper_bound",12,NA,NA,71,89,69,11976,4,main,80
1531,NA,manner_1,NA,0,NA,518678,1751369025965,1751368507287,NA,too_little,"p1,lower_bound,p2,upper_bound",13,NA,NA,98,85,87,17489,5,filler,84
1531,NA,manner_3,NA,main,NA,518678,1751369025965,1751368507287,NA,marked,"upper_bound,p2,lower_bound,p1",6,NA,NA,71,80,79,10070,6,main,76
1531,39,NA,Nice study,NA,Graduated College,518678,1751369025965,1751368507287,female,NA,NA,NA,English,NA,NA,NA,NA,232309,NA,NA,NA
1536,NA,NA,NA,NA,NA,517597,1751369068569,1751368550972,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,100,100,108478,NA,NA,65
1536,NA,manner_2,NA,100,NA,517597,1751369068569,1751368550972,NA,baseline,"upper_bound,p1,lower_bound,p2",22,NA,NA,7,75,63,50163,1,filler,100
1536,NA,quantity_2,NA,main,NA,517597,1751369068569,1751368550972,NA,marked,"p1,lower_bound,upper_bound,p2",16,NA,NA,79,100,79,67461,2,main,79
1536,NA,no_violation,NA,main,NA,517597,1751369068569,1751368550972,NA,too_much,"lower_bound,p2,p1,upper_bound",5,NA,NA,0,0,0,65070,3,main,0
1536,NA,manner_2,NA,main,NA,517597,1751369068569,1751368550972,NA,too_little,"upper_bound,lower_bound,p2,p1",24,NA,NA,16,0,60,41116,4,main,1
1536,NA,relevance_1,NA,main,NA,517597,1751369068569,1751368550972,NA,irrelevant,"p2,upper_bound,lower_bound,p1",6,NA,NA,0,0,0,34385,5,main,0
1536,NA,quality_1,NA,main,NA,517597,1751369068569,1751368550972,NA,baseline,"p2,upper_bound,p1,lower_bound",21,NA,NA,7,21,24,36341,6,main,69
1536,28,NA,NA,NA,Graduated College,517597,1751369068569,1751368550972,male,NA,NA,NA,English,I think I could have a good guess. I assume the sentences that were more abrupt/to the point were machine generated but this only an assumption.,NA,NA,NA,67348,NA,NA,NA
1541,NA,NA,NA,NA,NA,786842,1751369197509,1751368410667,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,61,49,69095,NA,NA,NA
1541,NA,manner_1,NA,100,NA,786842,1751369197509,1751368410667,NA,too_little,"upper_bound,p1,p2,lower_bound",13,NA,NA,91,70,57,79552,1,filler,25
1541,NA,manner_4,NA,main,NA,786842,1751369197509,1751368410667,NA,baseline,"p2,p1,lower_bound,upper_bound",3,NA,NA,0,74,70,86663,2,main,95
1541,NA,quality_1,NA,main,NA,786842,1751369197509,1751368410667,NA,marked,"lower_bound,p1,upper_bound,p2",15,NA,NA,35,81,64,85167,3,main,62
1541,NA,manner_1,NA,main,NA,786842,1751369197509,1751368410667,NA,too_little,"upper_bound,lower_bound,p1,p2",12,NA,NA,84,89,91,53024,4,main,63
1541,NA,manner_2,NA,main,NA,786842,1751369197509,1751368410667,NA,irrelevant,"upper_bound,p1,p2,lower_bound",7,NA,NA,89,92,89,141615,5,main,91
1541,NA,no_violation,NA,main,NA,786842,1751369197509,1751368410667,NA,too_much,"upper_bound,p2,p1,lower_bound",5,NA,NA,97,76,73,60031,6,main,29
1541,65,NA,NA,NA,Graduated College,786842,1751369197509,1751368410667,male,NA,NA,NA,English,NA,NA,NA,NA,88456,NA,NA,NA
1509,NA,NA,NA,NA,NA,430627,1751368825463,1751368394836,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,63,99,86,58924,NA,NA,69
1509,NA,no_violation,NA,main,NA,430627,1751368825463,1751368394836,NA,marked,"p1,upper_bound,lower_bound,p2",5,NA,NA,97,95,92,64290,1,main,27
1509,NA,quantity_1,NA,main,NA,430627,1751368825463,1751368394836,NA,baseline,"upper_bound,p1,lower_bound,p2",2,NA,NA,0,100,100,47206,2,main,100
1509,NA,manner_4,NA,main,NA,430627,1751368825463,1751368394836,NA,too_little,"upper_bound,p2,p1,lower_bound",11,NA,NA,100,31,43,36680,3,main,12
1509,NA,quality_2,NA,main,NA,430627,1751368825463,1751368394836,NA,irrelevant,"p2,upper_bound,lower_bound,p1",6,NA,NA,100,22,89,61350,4,main,81
1509,NA,manner_1,NA,0,NA,430627,1751368825463,1751368394836,NA,too_little,"p1,upper_bound,lower_bound,p2",13,NA,NA,100,100,83,31867,5,filler,14
1509,NA,manner_2,NA,main,NA,430627,1751368825463,1751368394836,NA,too_much,"upper_bound,lower_bound,p1,p2",12,NA,NA,100,26,60,36982,6,main,71
1509,33,NA,none,NA,Higher degree,430627,1751368825463,1751368394836,male,NA,NA,NA,NA,no i don't think i could,NA,NA,NA,26501,NA,NA,NA
1530,NA,NA,NA,NA,NA,475470,1751369011772,1751368536302,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,10,95,84,68582,NA,NA,94
1530,NA,manner_4,NA,main,NA,475470,1751369011772,1751368536302,NA,too_much,"lower_bound,p1,p2,upper_bound",19,NA,NA,1,7,9,57328,1,main,7
1530,NA,quality_1,NA,main,NA,475470,1751369011772,1751368536302,NA,too_little,"upper_bound,lower_bound,p2,p1",14,NA,NA,93,99,98,71292,2,main,96
1530,NA,relevance_1,NA,main,NA,475470,1751369011772,1751368536302,NA,irrelevant,"p2,upper_bound,lower_bound,p1",6,NA,NA,8,68,94,85252,3,main,94
1530,NA,manner_2,NA,main,NA,475470,1751369011772,1751368536302,NA,marked,"upper_bound,p1,p2,lower_bound",23,NA,NA,90,13,95,67523,4,main,94
1530,NA,manner_2,NA,0,NA,475470,1751369011772,1751368536302,NA,baseline,"upper_bound,p2,lower_bound,p1",22,NA,NA,7,88,86,25543,5,filler,85
1530,NA,manner_3,NA,main,NA,475470,1751369011772,1751368536302,NA,baseline,"p1,upper_bound,lower_bound,p2",11,NA,NA,8,87,94,34626,6,main,92
1530,48,NA,Not at this time,NA,Graduated High-school,475470,1751369011772,1751368536302,male,NA,NA,NA,NA,Very sarcasm,NA,NA,NA,53166,NA,NA,NA
1539,NA,NA,NA,NA,NA,758623,1751369159772,1751368401149,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,68,87,99,128876,NA,NA,90
1539,NA,quality_2,NA,main,NA,758623,1751369159772,1751368401149,NA,too_much,"p1,p2,upper_bound,lower_bound",3,NA,NA,98,59,30,60796,1,main,92
1539,NA,manner_2,NA,main,NA,758623,1751369159772,1751368401149,NA,too_little,"p2,lower_bound,upper_bound,p1",24,NA,NA,100,3,98,34410,2,main,95
1539,NA,manner_2,NA,100,NA,758623,1751369159772,1751368401149,NA,baseline,"lower_bound,upper_bound,p1,p2",22,NA,NA,6,85,27,384362,3,filler,84
1539,NA,quality_1,NA,main,NA,758623,1751369159772,1751368401149,NA,baseline,"p1,upper_bound,p2,lower_bound",21,NA,NA,28,73,58,25222,4,main,92
1539,NA,relevance_1,NA,main,NA,758623,1751369159772,1751368401149,NA,irrelevant,"p1,lower_bound,upper_bound,p2",6,NA,NA,64,19,96,40793,5,main,96
1539,NA,manner_3,NA,main,NA,758623,1751369159772,1751368401149,NA,marked,"lower_bound,p2,upper_bound,p1",6,NA,NA,86,18,70,27596,6,main,80
1539,28,NA,NA,NA,Graduated High-school,758623,1751369159772,1751368401149,female,NA,NA,NA,English,Nope,NA,NA,NA,28839,NA,NA,NA
1545,NA,NA,NA,NA,NA,301154,1751369425665,1751369124511,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,35,58,60,52441,NA,NA,66
1545,NA,manner_4,NA,main,NA,301154,1751369425665,1751369124511,NA,marked,"upper_bound,p2,lower_bound,p1",8,NA,NA,78,92,86,55711,1,main,28
1545,NA,manner_2,NA,100,NA,301154,1751369425665,1751369124511,NA,baseline,"lower_bound,p2,upper_bound,p1",22,NA,NA,100,100,100,21366,2,filler,100
1545,NA,manner_1,NA,main,NA,301154,1751369425665,1751369124511,NA,irrelevant,"lower_bound,upper_bound,p2,p1",9,NA,NA,58,84,87,35530,3,main,75
1545,NA,quantity_1,NA,main,NA,301154,1751369425665,1751369124511,NA,baseline,"upper_bound,lower_bound,p2,p1",2,NA,NA,37,92,89,28494,4,main,82
1545,NA,manner_2,NA,main,NA,301154,1751369425665,1751369124511,NA,too_little,"p1,lower_bound,upper_bound,p2",24,NA,NA,76,69,77,32676,5,main,83
1545,NA,quality_1,NA,main,NA,301154,1751369425665,1751369124511,NA,too_much,"upper_bound,p2,lower_bound,p1",17,NA,NA,76,93,64,34786,6,main,63
1545,64,NA,NA,NA,Higher degree,301154,1751369425665,1751369124511,female,NA,NA,NA,NA,no,NA,NA,NA,15545,NA,NA,NA
1534,NA,NA,NA,NA,NA,536162,1751369053517,1751368517355,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,85,NA,NA,82355,NA,NA,NA
1534,NA,relevance_1,NA,main,NA,536162,1751369053517,1751368517355,NA,marked,"p2,lower_bound,upper_bound,p1",15,NA,NA,16,89,98,71829,1,main,62
1534,NA,manner_4,NA,main,NA,536162,1751369053517,1751368517355,NA,too_little,"upper_bound,p1,lower_bound,p2",11,NA,NA,65,100,99,62233,2,main,73
1534,NA,quality_1,NA,main,NA,536162,1751369053517,1751368517355,NA,irrelevant,"lower_bound,p1,upper_bound,p2",23,NA,NA,56,69,97,62589,3,main,99
1534,NA,manner_2,NA,main,NA,536162,1751369053517,1751368517355,NA,baseline,"upper_bound,lower_bound,p2,p1",2,NA,NA,20,100,100,65683,4,main,80
1534,NA,manner_1,NA,main,NA,536162,1751369053517,1751368517355,NA,too_much,"upper_bound,p2,lower_bound,p1",1,NA,NA,59,15,15,58693,5,main,100
1534,NA,manner_2,NA,0,NA,536162,1751369053517,1751368517355,NA,baseline,"p1,p2,lower_bound,upper_bound",22,NA,NA,0,0,1,61672,6,filler,0
1534,35,NA,NA,NA,Graduated College,536162,1751369053517,1751368517355,male,NA,NA,NA,English,No,NA,NA,NA,32909,NA,NA,NA
1542,NA,NA,NA,NA,NA,813448,1751369253798,1751368440350,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,36,54,84,6698,NA,NA,66
1542,NA,quality_2,NA,main,NA,813448,1751369253798,1751368440350,NA,irrelevant,"lower_bound,upper_bound,p2,p1",6,NA,NA,82,76,36,18476,1,main,7
1542,NA,manner_2,NA,0,NA,813448,1751369253798,1751368440350,NA,baseline,"p1,lower_bound,upper_bound,p2",22,NA,NA,12,81,45,10727,2,filler,92
1542,NA,quantity_2,NA,main,NA,813448,1751369253798,1751368440350,NA,too_much,"upper_bound,lower_bound,p2,p1",7,NA,NA,17,25,88,6673,3,main,63
1542,NA,manner_3,NA,main,NA,813448,1751369253798,1751368440350,NA,marked,"lower_bound,p1,p2,upper_bound",6,NA,NA,94,16,8,12566,4,main,88
1542,NA,manner_4,NA,main,NA,813448,1751369253798,1751368440350,NA,baseline,"lower_bound,p2,upper_bound,p1",3,NA,NA,3,37,75,13508,5,main,100
1542,NA,quality_1,NA,main,NA,813448,1751369253798,1751368440350,NA,too_little,"lower_bound,p2,p1,upper_bound",14,NA,NA,93,18,10,9953,6,main,32
1542,67,NA,"Enjoyable study, thank you.",NA,Graduated High-school,813448,1751369253798,1751368440350,female,NA,NA,NA,English,"I wasn't too sure, I felt a couple were a little suspicious but wasn't certain, it was difficult!",NA,NA,NA,31826,NA,NA,NA
1544,NA,NA,NA,NA,NA,840211,1751369280275,1751368440064,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,77,83,126756,NA,NA,NA
1544,NA,manner_3,NA,main,NA,840211,1751369280275,1751368440064,NA,baseline,"p1,p2,lower_bound,upper_bound",11,NA,NA,25,73,85,71141,1,main,59
1544,NA,manner_4,NA,main,NA,840211,1751369280275,1751368440064,NA,too_much,"upper_bound,lower_bound,p2,p1",19,NA,NA,31,77,78,121047,2,main,32
1544,NA,relevance_1,NA,main,NA,840211,1751369280275,1751368440064,NA,irrelevant,"upper_bound,lower_bound,p2,p1",6,NA,NA,36,67,90,89468,3,main,78
1544,NA,quality_1,NA,main,NA,840211,1751369280275,1751368440064,NA,too_little,"p1,lower_bound,p2,upper_bound",14,NA,NA,29,88,80,117965,4,main,89
1544,NA,manner_2,NA,100,NA,840211,1751369280275,1751368440064,NA,baseline,"p2,p1,upper_bound,lower_bound",22,NA,NA,0,0,0,118357,5,filler,0
1544,NA,quality_2,NA,main,NA,840211,1751369280275,1751368440064,NA,marked,"p1,upper_bound,p2,lower_bound",17,NA,NA,17,88,90,69398,6,main,50
1544,56,NA,No comments,NA,Higher degree,840211,1751369280275,1751368440064,male,NA,NA,NA,NA,Yes. Through sentence structure and type of words used,NA,NA,NA,55923,NA,NA,NA
1547,NA,NA,NA,NA,NA,818461,1751369561858,1751368743397,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,16,83,NA,206681,NA,NA,NA
1547,NA,quantity_2,NA,main,NA,818461,1751369561858,1751368743397,NA,too_much,"p2,lower_bound,upper_bound,p1",7,NA,NA,67,75,69,92805,1,main,76
1547,NA,no_violation,NA,main,NA,818461,1751369561858,1751368743397,NA,marked,"p2,p1,upper_bound,lower_bound",5,NA,NA,55,59,63,48013,2,main,63
1547,NA,manner_3,NA,main,NA,818461,1751369561858,1751368743397,NA,too_little,"upper_bound,p1,lower_bound,p2",20,NA,NA,44,65,52,118013,3,main,62
1547,NA,quantity_1,NA,main,NA,818461,1751369561858,1751368743397,NA,irrelevant,"upper_bound,p1,lower_bound,p2",12,NA,NA,43,58,43,9522,4,main,58
1547,NA,manner_1,NA,0,NA,818461,1751369561858,1751368743397,NA,too_little,"lower_bound,p2,upper_bound,p1",13,NA,NA,53,43,43,8623,5,filler,57
1547,NA,quality_1,NA,main,NA,818461,1751369561858,1751368743397,NA,baseline,"p2,lower_bound,upper_bound,p1",21,NA,NA,58,56,56,7759,6,main,58
1547,55,NA,NA,NA,Graduated College,818461,1751369561858,1751368743397,female,NA,NA,NA,ENGLISH,NA,NA,NA,NA,44341,NA,NA,NA
1548,NA,NA,NA,NA,NA,1247998,1751369769033,1751368521035,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,95,66,51,41420,NA,NA,80
1548,NA,no_violation,NA,main,NA,1247998,1751369769033,1751368521035,NA,marked,"lower_bound,upper_bound,p1,p2",5,NA,NA,85,79,70,33047,1,main,68
1548,NA,manner_1,NA,main,NA,1247998,1751369769033,1751368521035,NA,baseline,"p2,p1,upper_bound,lower_bound",12,NA,NA,0,52,100,997037,2,main,100
1548,NA,manner_2,NA,main,NA,1247998,1751369769033,1751368521035,NA,too_much,"upper_bound,lower_bound,p2,p1",12,NA,NA,2,6,94,35753,3,main,91
1548,NA,quality_2,NA,main,NA,1247998,1751369769033,1751368521035,NA,too_little,"lower_bound,upper_bound,p1,p2",2,NA,NA,18,74,23,17598,4,main,96
1548,NA,manner_1,NA,100,NA,1247998,1751369769033,1751368521035,NA,too_little,"p2,p1,lower_bound,upper_bound",13,NA,NA,83,34,55,14572,5,filler,91
1548,NA,manner_4,NA,main,NA,1247998,1751369769033,1751368521035,NA,irrelevant,"upper_bound,lower_bound,p2,p1",1,NA,NA,100,66,75,36739,6,main,66
1548,28,NA,All pages loaded properly,NA,Graduated College,1247998,1751369769033,1751368521035,male,NA,NA,NA,English,No as all seemed okay,NA,NA,NA,30748,NA,NA,NA
1550,NA,NA,NA,NA,NA,1474775,1751369879004,1751368404229,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,18,NA,62,49357,NA,NA,NA
1550,NA,relevance_1,NA,main,NA,1474775,1751369879004,1751368404229,NA,baseline,"lower_bound,p2,upper_bound,p1",24,NA,NA,25,27,71,30965,1,main,75
1550,NA,manner_1,NA,main,NA,1474775,1751369879004,1751368404229,NA,too_much,"upper_bound,p2,p1,lower_bound",1,NA,NA,85,65,32,55625,2,main,21
1550,NA,manner_2,NA,100,NA,1474775,1751369879004,1751368404229,NA,baseline,"p1,lower_bound,p2,upper_bound",22,NA,NA,17,61,68,1198899,3,filler,76
1550,NA,no_violation,NA,main,NA,1474775,1751369879004,1751368404229,NA,too_little,"upper_bound,p1,lower_bound,p2",6,NA,NA,62,68,19,31482,4,main,27
1550,NA,quantity_1,NA,main,NA,1474775,1751369879004,1751368404229,NA,irrelevant,"p1,lower_bound,p2,upper_bound",12,NA,NA,63,38,36,47406,5,main,25
1550,NA,manner_2,NA,main,NA,1474775,1751369879004,1751368404229,NA,marked,"upper_bound,p2,p1,lower_bound",23,NA,NA,24,32,70,32839,6,main,80
1550,40,NA,NA,NA,Graduated College,1474775,1751369879004,1751368404229,male,NA,NA,NA,English,NA,NA,NA,NA,15016,NA,NA,NA
1551,NA,NA,NA,NA,NA,747319,1751369899722,1751369152403,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,54,80,61,120782,NA,NA,91
1551,NA,manner_4,NA,main,NA,747319,1751369899722,1751369152403,NA,too_much,"upper_bound,lower_bound,p2,p1",19,NA,NA,89,32,17,70270,1,main,18
1551,NA,quality_1,NA,main,NA,747319,1751369899722,1751369152403,NA,baseline,"p2,p1,lower_bound,upper_bound",21,NA,NA,37,39,48,118050,2,main,89
1551,NA,manner_1,NA,0,NA,747319,1751369899722,1751369152403,NA,too_little,"p1,lower_bound,upper_bound,p2",13,NA,NA,94,90,87,76523,3,filler,73
1551,NA,quantity_2,NA,main,NA,747319,1751369899722,1751369152403,NA,too_little,"lower_bound,p2,upper_bound,p1",23,NA,NA,88,88,92,53765,4,main,68
1551,NA,manner_2,NA,main,NA,747319,1751369899722,1751369152403,NA,irrelevant,"lower_bound,upper_bound,p2,p1",7,NA,NA,91,88,93,58141,5,main,92
1551,NA,manner_1,NA,main,NA,747319,1751369899722,1751369152403,NA,marked,"lower_bound,p2,p1,upper_bound",10,NA,NA,81,53,56,110967,6,main,67
1551,52,NA,"Great, thanks",NA,Graduated High-school,747319,1751369899722,1751369152403,male,NA,NA,NA,English,To be honest no I wasn’t sure,NA,NA,NA,87666,NA,NA,NA
1553,NA,NA,NA,NA,NA,196267,1751370328287,1751370132020,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,73,49,8,40400,NA,NA,29
1553,NA,quantity_1,NA,main,NA,196267,1751370328287,1751370132020,NA,baseline,"p1,lower_bound,upper_bound,p2",2,NA,NA,0,89,41,24618,1,main,59
1553,NA,manner_4,NA,main,NA,196267,1751370328287,1751370132020,NA,marked,"p2,lower_bound,upper_bound,p1",8,NA,NA,48,36,83,24456,2,main,0
1553,NA,quantity_2,NA,main,NA,196267,1751370328287,1751370132020,NA,too_little,"p1,lower_bound,upper_bound,p2",23,NA,NA,0,94,8,20433,3,main,28
1553,NA,manner_1,NA,main,NA,196267,1751370328287,1751370132020,NA,irrelevant,"lower_bound,p1,p2,upper_bound",9,NA,NA,0,73,100,16256,4,main,16
1553,NA,manner_1,NA,0,NA,196267,1751370328287,1751370132020,NA,too_little,"upper_bound,lower_bound,p1,p2",13,NA,NA,56,53,0,14544,5,filler,77
1553,NA,quality_2,NA,main,NA,196267,1751370328287,1751370132020,NA,too_much,"lower_bound,upper_bound,p2,p1",3,NA,NA,64,45,21,15232,6,main,21
1553,46,NA,NONE,NA,Graduated College,196267,1751370328287,1751370132020,male,NA,NA,NA,NA,SORT OF. THERE WERE A FEW UNNATURAL ONES IN THERE,NA,NA,NA,30540,NA,NA,NA
1555,NA,NA,NA,NA,NA,1968598,1751370557110,1751368588512,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,31,NA,NA,36343,NA,NA,28
1555,NA,manner_2,NA,0,NA,1968598,1751370557110,1751368588512,NA,baseline,"lower_bound,upper_bound,p2,p1",22,NA,NA,8,57,61,297011,1,filler,62
1555,NA,manner_4,NA,main,NA,1968598,1751370557110,1751368588512,NA,baseline,"lower_bound,p2,upper_bound,p1",3,NA,NA,21,30,24,61291,2,main,92
1555,NA,manner_1,NA,main,NA,1968598,1751370557110,1751368588512,NA,marked,"p1,p2,lower_bound,upper_bound",10,NA,NA,76,89,70,60720,3,main,17
1555,NA,manner_3,NA,main,NA,1968598,1751370557110,1751368588512,NA,too_little,"lower_bound,p1,upper_bound,p2",20,NA,NA,54,29,56,831404,4,main,58
1555,NA,relevance_1,NA,main,NA,1968598,1751370557110,1751368588512,NA,too_much,"lower_bound,p1,p2,upper_bound",18,NA,NA,38,47,50,376965,5,main,59
1555,NA,quality_2,NA,main,NA,1968598,1751370557110,1751368588512,NA,irrelevant,"p1,p2,lower_bound,upper_bound",6,NA,NA,52,55,54,247328,6,main,52
1555,44,NA,NA,NA,Higher degree,1968598,1751370557110,1751368588512,male,NA,NA,NA,English,Not really,NA,NA,NA,26059,NA,NA,NA
1556,NA,NA,NA,NA,NA,203592,1751373170997,1751372967405,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,76,86,82,41676,NA,NA,59
1556,NA,manner_1,NA,main,NA,203592,1751373170997,1751372967405,NA,irrelevant,"p2,lower_bound,upper_bound,p1",9,NA,NA,93,86,86,31339,1,main,20
1556,NA,relevance_1,NA,main,NA,203592,1751373170997,1751372967405,NA,marked,"lower_bound,upper_bound,p1,p2",15,NA,NA,80,82,93,29234,2,main,63
1556,NA,quality_1,NA,main,NA,203592,1751373170997,1751372967405,NA,too_much,"upper_bound,p2,p1,lower_bound",17,NA,NA,91,77,38,23752,3,main,95
1556,NA,no_violation,NA,main,NA,203592,1751373170997,1751372967405,NA,too_little,"upper_bound,p1,p2,lower_bound",6,NA,NA,96,69,77,14679,4,main,37
